github.com/mailru/easyjson,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/github.com/mailru/easyjson/LICENSE,MIT
github.com/mitchellh/go-homedir,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/github.com/mitchellh/go-homedir/LICENSE,MIT
github.com/modern-go/concurrent,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/github.com/modern-go/concurrent/LICENSE,Apache-2.0
github.com/modern-go/reflect2,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/github.com/modern-go/reflect2/LICENSE,Apache-2.0
github.com/mongodb-forks/digest,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/github.com/mongodb-forks/digest/COPYING,Apache-2.0
github.com/mongodb/mongodb-atlas-kubernetes/v2,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/LICENSE,Apache-2.0
github.com/montanaflynn/stats,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/github.com/montanaflynn/stats/LICENSE,MIT
github.com/munnerz/goautoneg,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/github.com/munnerz/goautoneg/LICENSE,BSD-3-Clause
github.com/nsf/jsondiff,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/github.com/nsf/jsondiff/LICENSE,MIT
github.com/onsi/ginkgo/v2,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/github.com/onsi/ginkgo/v2/LICENSE,MIT
github.com/onsi/gomega,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/github.com/onsi/gomega/LICENSE,MIT
github.com/pkg/browser,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/github.com/pkg/browser/LICENSE,BSD-2-Clause
github.com/pkg/errors,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/github.com/pkg/errors/LICENSE,BSD-2-Clause
github.com/pmezard/go-difflib/difflib,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/github.com/pmezard/go-difflib/LICENSE,BSD-3-Clause
github.com/prometheus/client_golang/prometheus,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/github.com/prometheus/client_golang/LICENSE,Apache-2.0
github.com/prometheus/client_model/go,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/github.com/prometheus/client_model/LICENSE,Apache-2.0
github.com/prometheus/common,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/github.com/prometheus/common/LICENSE,Apache-2.0
github.com/prometheus/procfs,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/github.com/prometheus/procfs/LICENSE,Apache-2.0
github.com/sethvargo/go-password/password,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/github.com/sethvargo/go-password/LICENSE,MIT
github.com/spf13/cobra,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/github.com/spf13/cobra/LICENSE.txt,Apache-2.0
github.com/spf13/pflag,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/github.com/spf13/pflag/LICENSE,BSD-3-Clause
github.com/stoewer/go-strcase,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/github.com/stoewer/go-strcase/LICENSE,MIT
github.com/stretchr/objx,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/github.com/stretchr/objx/LICENSE,MIT
github.com/stretchr/testify,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/github.com/stretchr/testify/LICENSE,MIT
github.com/x448/float16,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/github.com/x448/float16/LICENSE,MIT
github.com/xdg-go/pbkdf2,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/github.com/xdg-go/pbkdf2/LICENSE,Apache-2.0
github.com/xdg-go/scram,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/github.com/xdg-go/scram/LICENSE,Apache-2.0
github.com/xdg-go/stringprep,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/github.com/xdg-go/stringprep/LICENSE,Apache-2.0
github.com/youmark/pkcs8,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/github.com/youmark/pkcs8/LICENSE,MIT
go.mongodb.org/atlas-sdk/v20231115004,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/go.mongodb.org/atlas-sdk/v20231115004/LICENSE,Apache-2.0
go.mongodb.org/atlas-sdk/v20231115008,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/go.mongodb.org/atlas-sdk/v20231115008/LICENSE,Apache-2.0
go.mongodb.org/atlas-sdk/v20241113001,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/go.mongodb.org/atlas-sdk/v20241113001/LICENSE,Apache-2.0
go.mongodb.org/atlas/mongodbatlas,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/go.mongodb.org/atlas/LICENSE,Apache-2.0
go.mongodb.org/mongo-driver,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/go.mongodb.org/mongo-driver/LICENSE,Apache-2.0
go.opencensus.io,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/go.opencensus.io/LICENSE,Apache-2.0
go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc/LICENSE,Apache-2.0
go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp/LICENSE,Apache-2.0
go.opentelemetry.io/otel,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/go.opentelemetry.io/otel/LICENSE,Apache-2.0
